Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","678","Sao Tome and Principe","5111","Stocks","02140","Swine / pigs","2024","2024","An","42594","E","Estimated value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5112","Stocks","02152","Turkeys","2024","2024","1000 An","3","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02132","Asses","2024","2024","An","98285","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02111","Cattle","2024","2024","An","534181","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","682","Saudi Arabia","5112","Stocks","02151","Chickens","2024","2024","1000 An","212409","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02123","Goats","2024","2024","An","7758566","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02131","Horses","2024","2024","An","40470","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","682","Saudi Arabia","5112","Stocks","02194","Other birds","2024","2024","1000 An","3931","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02122","Sheep","2024","2024","An","22428136","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02132","Asses","2024","2024","An","468638","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5114","Stocks","02196","Bees","2024","2024","No","310882","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02111","Cattle","2024","2024","An","3714834","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5112","Stocks","02151","Chickens","2024","2024","1000 An","105490","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02123","Goats","2024","2024","An","6918321","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02131","Horses","2024","2024","An","598995","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02122","Sheep","2024","2024","An","8726635","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02140","Swine / pigs","2024","2024","An","503379","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","688","Serbia","5114","Stocks","02196","Bees","2024","2024","No","1171658","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02111","Cattle","2024","2024","An","698605","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5112","Stocks","02151","Chickens","2024","2024","1000 An","14417","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5112","Stocks","02154","Ducks","2024","2024","1000 An","93","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5112","Stocks","02153","Geese","2024","2024","1000 An","48","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02123","Goats","2024","2024","An","119061","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02131","Horses","2024","2024","An","14897","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02122","Sheep","2024","2024","An","1759424","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02140","Swine / pigs","2024","2024","An","2349176","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5112","Stocks","02152","Turkeys","2024","2024","1000 An","71","A","Official figure",""
"QCL","Crops and livestock products","690","Seychelles","5111","Stocks","02111","Cattle","2024","2024","An","557","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","690","Seychelles","5112","Stocks","02151","Chickens","2024","2024","1000 An","262","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","690","Seychelles","5112","Stocks","02154","Ducks","2024","2024","1000 An","5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","690","Seychelles","5111","Stocks","02123","Goats","2024","2024","An","5847","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","690","Seychelles","5111","Stocks","02140","Swine / pigs","2024","2024","An","6903","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02111","Cattle","2024","2024","An","682125","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5112","Stocks","02151","Chickens","2024","2024","1000 An","26940","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5112","Stocks","02154","Ducks","2024","2024","1000 An","1752","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02123","Goats","2024","2024","An","807401","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02131","Horses","2024","2024","An","444910","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","1582","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02122","Sheep","2024","2024","An","934780","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02140","Swine / pigs","2024","2024","An","307970","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5111","Stocks","02112","Buffalo","2024","2024","An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","702","Singapore","5111","Stocks","02111","Cattle","2024","2024","An","177","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5112","Stocks","02151","Chickens","2024","2024","1000 An","3056","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","702","Singapore","5112","Stocks","02154","Ducks","2024","2024","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","702","Singapore","5111","Stocks","02123","Goats","2024","2024","An","754","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5111","Stocks","02140","Swine / pigs","2024","2024","An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02112","Buffalo","2024","2024","An","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02111","Cattle","2024","2024","An","416680","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02151","Chickens","2024","2024","1000 An","9593","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02154","Ducks","2024","2024","1000 An","27","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02153","Geese","2024","2024","1000 An","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2024","2024","An","276464","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2024","2024","An","412310","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02152","Turkeys","2024","2024","1000 An","184","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02112","Buffalo","2024","2024","An","0","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2024","2024","An","453890","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2024","2024","1000 An","5054","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02154","Ducks","2024","2024","1000 An","12","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02153","Geese","2024","2024","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2024","2024","An","25125","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2024","2024","An","116825","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2024","2024","An","232350","A","Official figure",""
"QCL","Crops and livestock products","090","Solomon Islands","5111","Stocks","02111","Cattle","2024","2024","An","15381","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","090","Solomon Islands","5112","Stocks","02151","Chickens","2024","2024","1000 An","248","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","090","Solomon Islands","5111","Stocks","02131","Horses","2024","2024","An","151","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","090","Solomon Islands","5111","Stocks","02140","Swine / pigs","2024","2024","An","55519","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02132","Asses","2024","2024","An","22964","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02111","Cattle","2024","2024","An","4788212","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5112","Stocks","02151","Chickens","2024","2024","1000 An","3926","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02123","Goats","2024","2024","An","11301103","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02131","Horses","2024","2024","An","905","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02133","Mules and hinnies","2024","2024","An","22548","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02122","Sheep","2024","2024","An","7987932","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02140","Swine / pigs","2024","2024","An","3734","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02132","Asses","2024","2024","An","142579","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5114","Stocks","02196","Bees","2024","2024","No","72470","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02111","Cattle","2024","2024","An","12122027","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5112","Stocks","02151","Chickens","2024","2024","1000 An","175199","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5112","Stocks","02154","Ducks","2024","2024","1000 An","439","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5112","Stocks","02153","Geese","2024","2024","1000 An","147","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02123","Goats","2024","2024","An","5100449","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02131","Horses","2024","2024","An","339966","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02133","Mules and hinnies","2024","2024","An","16068","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02122","Sheep","2024","2024","An","21240448","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02140","Swine / pigs","2024","2024","An","1315727","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5112","Stocks","02152","Turkeys","2024","2024","1000 An","540","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02132","Asses","2024","2024","An","367884","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02111","Cattle","2024","2024","An","14282839","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","728","South Sudan","5112","Stocks","02151","Chickens","2024","2024","1000 An","43167","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02123","Goats","2024","2024","An","15668794","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02122","Sheep","2024","2024","An","14353872","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02112","Buffalo","2024","2024","An","740","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02111","Cattle","2024","2024","An","6173960","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02123","Goats","2024","2024","An","2360950","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02122","Sheep","2024","2024","An","13476030","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02140","Swine / pigs","2024","2024","An","34565280","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02112","Buffalo","2024","2024","An","336540","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02111","Cattle","2024","2024","An","1125450","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5112","Stocks","02151","Chickens","2024","2024","1000 An","18716","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5112","Stocks","02154","Ducks","2024","2024","1000 An","16","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02123","Goats","2024","2024","An","351450","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02131","Horses","2024","2024","An","1256","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02122","Sheep","2024","2024","An","17820","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02140","Swine / pigs","2024","2024","An","109660","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02132","Asses","2024","2024","An","7677752","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2024","2024","No","76466","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02111","Cattle","2024","2024","An","31256148","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5112","Stocks","02151","Chickens","2024","2024","1000 An","50207","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02123","Goats","2024","2024","An","31879279","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02131","Horses","2024","2024","An","796418","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02133","Mules and hinnies","2024","2024","An","642","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02122","Sheep","2024","2024","An","40705303","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02132","Asses","2024","2024","An","5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02112","Buffalo","2024","2024","An","1018","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02111","Cattle","2024","2024","An","28821","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5112","Stocks","02151","Chickens","2024","2024","1000 An","4524","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5112","Stocks","02154","Ducks","2024","2024","1000 An","507","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02123","Goats","2024","2024","An","4382","E","Estimated value",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02131","Horses","2024","2024","An","344","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02122","Sheep","2024","2024","An","6626","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02140","Swine / pigs","2024","2024","An","33632","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02111","Cattle","2024","2024","An","1333820","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02122","Sheep","2024","2024","An","315790","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02140","Swine / pigs","2024","2024","An","1360460","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02132","Asses","2024","2024","An","33306","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2024","2024","No","203875","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02111","Cattle","2024","2024","An","1533483","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02151","Chickens","2024","2024","1000 An","13168","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02154","Ducks","2024","2024","1000 An","7","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02153","Geese","2024","2024","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02123","Goats","2024","2024","An","86796","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02131","Horses","2024","2024","An","48006","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02133","Mules and hinnies","2024","2024","An","758","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","30","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02122","Sheep","2024","2024","An","374239","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02140","Swine / pigs","2024","2024","An","1274949","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02152","Turkeys","2024","2024","1000 An","88","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02132","Asses","2024","2024","An","52962","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","2024","2024","No","532545","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02112","Buffalo","2024","2024","An","6791","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02111","Cattle","2024","2024","An","826396","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02151","Chickens","2024","2024","1000 An","19501","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02154","Ducks","2024","2024","1000 An","48","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02153","Geese","2024","2024","1000 An","49","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02123","Goats","2024","2024","An","2080141","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02131","Horses","2024","2024","An","6600","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02133","Mules and hinnies","2024","2024","An","1915","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02194","Other birds","2024","2024","1000 An","805","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","87","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02122","Sheep","2024","2024","An","17928586","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02140","Swine / pigs","2024","2024","An","13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02152","Turkeys","2024","2024","1000 An","147","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02132","Asses","2024","2024","An","115836","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5114","Stocks","02196","Bees","2024","2024","No","274320","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02112","Buffalo","2024","2024","An","15744","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02111","Cattle","2024","2024","An","2789212","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5112","Stocks","02151","Chickens","2024","2024","1000 An","11877","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02123","Goats","2024","2024","An","2226215","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02131","Horses","2024","2024","An","91626","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","44","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02122","Sheep","2024","2024","An","4283000","E","Estimated value",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02140","Swine / pigs","2024","2024","An","400","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02132","Asses","2024","2024","An","27","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02112","Buffalo","2024","2024","An","872691","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02111","Cattle","2024","2024","An","4293189","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02151","Chickens","2024","2024","1000 An","295445","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02154","Ducks","2024","2024","1000 An","16250","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02153","Geese","2024","2024","1000 An","54","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02123","Goats","2024","2024","An","483791","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02131","Horses","2024","2024","An","5316","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02133","Mules and hinnies","2024","2024","An","53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02122","Sheep","2024","2024","An","41664","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02140","Swine / pigs","2024","2024","An","7867214","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5114","Stocks","02196","Bees","2024","2024","No","20000","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02112","Buffalo","2024","2024","An","135972","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02111","Cattle","2024","2024","An","238902","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5112","Stocks","02151","Chickens","2024","2024","1000 An","571","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02123","Goats","2024","2024","An","145192","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02131","Horses","2024","2024","An","35215","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02122","Sheep","2024","2024","An","39000","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02140","Swine / pigs","2024","2024","An","385128","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02132","Asses","2024","2024","An","3509","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02111","Cattle","2024","2024","An","477388","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5112","Stocks","02151","Chickens","2024","2024","1000 An","35471","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02123","Goats","2024","2024","An","5960087","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02131","Horses","2024","2024","An","2105","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02122","Sheep","2024","2024","An","2029331","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02140","Swine / pigs","2024","2024","An","1167893","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5114","Stocks","02196","Bees","2024","2024","No","897","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02111","Cattle","2024","2024","An","12196","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5112","Stocks","02151","Chickens","2024","2024","1000 An","347","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02123","Goats","2024","2024","An","14826","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02131","Horses","2024","2024","An","11900","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02140","Swine / pigs","2024","2024","An","85523","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02132","Asses","2024","2024","An","2331","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5114","Stocks","02196","Bees","2024","2024","No","7176","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02112","Buffalo","2024","2024","An","6593","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02111","Cattle","2024","2024","An","35419","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5112","Stocks","02151","Chickens","2024","2024","1000 An","41544","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02123","Goats","2024","2024","An","12687","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02131","Horses","2024","2024","An","1407","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02133","Mules and hinnies","2024","2024","An","2035","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","5","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02122","Sheep","2024","2024","An","15471","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02140","Swine / pigs","2024","2024","An","31010","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02132","Asses","2024","2024","An","243058","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5114","Stocks","02196","Bees","2024","2024","No","630000","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02111","Cattle","2024","2024","An","495935","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5112","Stocks","02151","Chickens","2024","2024","1000 An","102062","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02123","Goats","2024","2024","An","1129662","E","Estimated value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02131","Horses","2024","2024","An","57197","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02133","Mules and hinnies","2024","2024","An","82277","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02122","Sheep","2024","2024","An","6094960","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02140","Swine / pigs","2024","2024","An","5449","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","788","Tunisia","5112","Stocks","02152","Turkeys","2024","2024","1000 An","12428","E","Estimated value",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02132","Asses","2024","2024","An","65003","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5114","Stocks","02196","Bees","2024","2024","No","8961975","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02112","Buffalo","2024","2024","An","162051","A","Official figure",""
